datetime,scenario,node,flow,survival,entrainment
2025-01-05 14:00:00,baseline,B,6621.370779590693,0.7623993193035011,0.1379769748335587
2025-01-05 15:00:00,baseline,B,5266.422222182213,0.7566679042886849,0.16237620059508195
2025-01-05 16:00:00,baseline,B,7512.30191243873,0.7544838234744824,0.1391690175711503
2025-01-05 17:00:00,baseline,B,4108.263394814571,0.7664152942865201,0.053550760052390387
2025-01-05 18:00:00,baseline,B,4546.156415663108,0.7153617399982702,0.1432243506605289
2025-01-05 19:00:00,baseline,B,6430.6280407514605,0.9349955884486764,0.06243824052035552
2025-01-05 20:00:00,baseline,B,3767.0359332416056,0.9137401608441553,0.14543898371233666
2025-01-05 21:00:00,baseline,B,4718.862067250043,0.7946913009759848,0.05972982274257306
2025-01-05 22:00:00,baseline,B,7766.670110510456,0.7074841680484649,0.1165822360892523
2025-01-05 23:00:00,baseline,B,5264.5945429491385,0.9367141893871249,0.06526543597579496
2025-01-06 00:00:00,baseline,B,5147.025016981641,0.8971136120089547,0.1720436685428528
2025-01-06 01:00:00,baseline,B,5773.419727219278,0.7130395156615335,0.05583461705902055
2025-01-06 02:00:00,baseline,B,7701.742381088502,0.8552946847001546,0.16900800595391596
2025-01-06 03:00:00,baseline,B,7130.96678200275,0.8821787061864713,0.11055039551426936
2025-01-06 04:00:00,baseline,B,5392.246999484809,0.8266354072759572,0.1498898234767371
2025-01-06 05:00:00,baseline,B,4966.313695792114,0.7934350296982514,0.0651370273218393
2025-01-06 06:00:00,baseline,B,7053.609562081814,0.9494973394703269,0.09865618095211076
2025-01-06 07:00:00,baseline,B,4608.152836403356,0.9096057311029779,0.13108512373296305
2025-01-06 08:00:00,baseline,B,3599.3080573363595,0.907957717646784,0.15090199629362824
2025-01-06 09:00:00,baseline,B,4352.609228214343,0.9079445634592502,0.05924101903146789
2025-01-06 10:00:00,baseline,B,3323.678019119501,0.8278341879308347,0.1325734234748526
2025-01-06 11:00:00,baseline,B,3023.146000575437,0.7453178508622554,0.06941116090648405
2025-01-06 12:00:00,baseline,B,6665.187575078999,0.9209851970126611,0.19707806760685248
2025-01-06 13:00:00,baseline,B,6578.2017714502845,0.7484567460060618,0.0798354172552117
2025-01-06 14:00:00,baseline,B,5095.445353620274,0.9005438581683941,0.1788906512387995
2025-01-06 15:00:00,baseline,B,5904.694593720382,0.7892191441476049,0.17762921288168582
2025-01-06 16:00:00,baseline,B,4191.501623577944,0.8802459212138831,0.18323816998062126
2025-01-06 17:00:00,baseline,B,4062.6361944611867,0.8062538657885017,0.10564896797667951
2025-01-06 18:00:00,baseline,B,3545.0533944325543,0.7134874215946381,0.09988294738168593
2025-01-06 19:00:00,baseline,B,4379.25516751955,0.9152399534409738,0.07791776473411782
2025-01-06 20:00:00,baseline,B,3997.7710338571956,0.8538997481061388,0.15962280207477364
2025-01-06 21:00:00,baseline,B,7550.655624041717,0.8663866215441663,0.09882374974077432
2025-01-06 22:00:00,baseline,B,4329.1210938637105,0.9165120754271756,0.07225159057057973
2025-01-06 23:00:00,baseline,B,7780.804615082313,0.7861727462685147,0.14853148338837457
2025-01-07 00:00:00,baseline,B,5086.505524945389,0.9260589105758127,0.11528466317861241
2025-01-07 01:00:00,baseline,B,4504.668509976696,0.8301536607543045,0.1718487941958039
2025-01-07 02:00:00,baseline,B,7805.355314302828,0.9069324718914149,0.0893094768927034
2025-01-07 03:00:00,baseline,B,4754.307901171776,0.7638867019681449,0.07381860151503417
2025-01-07 04:00:00,baseline,B,6184.8967629482395,0.7234824135762695,0.11309250492398637
2025-01-07 05:00:00,baseline,B,3303.516118425679,0.9393980773775454,0.19461091163915994
2025-01-07 06:00:00,baseline,B,6824.776766730054,0.9184841602529269,0.12596841470075326
2025-01-07 07:00:00,baseline,B,4504.842776020227,0.715796344897824,0.07478680807818153
2025-01-07 08:00:00,baseline,B,6121.20944095401,0.8196309205401415,0.0938401644846984
2025-01-07 09:00:00,baseline,B,5519.096588992102,0.8527316263536742,0.10017237286904773
2025-01-07 10:00:00,baseline,B,6107.117630706694,0.8970940748843048,0.1333862018348484
2025-01-07 11:00:00,baseline,B,4189.033766281809,0.7975508250558084,0.11516469710781453
2025-01-07 12:00:00,baseline,B,3328.602177405138,0.8984488642129842,0.11064184200342217
2025-01-07 13:00:00,baseline,B,5673.354112762707,0.8750837889632468,0.13583950471492137
2025-01-07 14:00:00,baseline,B,7724.698358983802,0.7271695891411089,0.05507132635400567
2025-01-07 15:00:00,baseline,B,3026.2055102622576,0.8676499325363526,0.07686926488292276
2025-01-07 16:00:00,baseline,B,4604.098315986534,0.9053007680531431,0.05571911582213193
2025-01-07 17:00:00,baseline,B,4480.703137222985,0.8138342368950613,0.1702467257699682
2025-01-07 18:00:00,baseline,B,3885.4953766236404,0.7072098387520707,0.11004408044632635
2025-01-07 19:00:00,baseline,B,6022.033598866277,0.9363933214919878,0.18262873008967678
2025-01-07 20:00:00,baseline,B,4971.375991876541,0.9003423151455157,0.09276004292098793
2025-01-07 21:00:00,baseline,B,5459.477955772461,0.815783781777089,0.16133233342877784
2025-01-07 22:00:00,baseline,B,5258.198056121966,0.7269387176580769,0.13188619575650473
2025-01-07 23:00:00,baseline,B,7903.964555173352,0.7392088887791357,0.15019485914350955
2025-01-08 00:00:00,baseline,B,4913.7809925767015,0.9278960074398506,0.17334631550735555
2025-01-08 01:00:00,baseline,B,5329.664054822659,0.7938434298524055,0.14130316429203965
2025-01-08 02:00:00,baseline,B,5234.466432889891,0.7316488202324423,0.1323202842101251
2025-01-08 03:00:00,baseline,B,4199.056518223961,0.8179946767334745,0.14307871764334787
2025-01-08 04:00:00,baseline,B,5804.517632501344,0.7315184828704566,0.19508703403663263
2025-01-08 05:00:00,baseline,B,3923.1890066814663,0.908563025207722,0.17299233503070088
2025-01-08 06:00:00,baseline,B,6204.732673170478,0.909175447947704,0.19727229480183134
2025-01-08 07:00:00,baseline,B,3181.352041029946,0.7065497743010185,0.11298784694136439
2025-01-08 08:00:00,baseline,B,5410.072466183144,0.8949809898057686,0.10950254812679473
2025-01-08 09:00:00,baseline,B,3705.0451034888333,0.8324541886353772,0.10673928639628376
2025-01-08 10:00:00,baseline,B,4044.307104615438,0.8318305948644127,0.07986389453160964
2025-01-08 11:00:00,baseline,B,4652.421690455325,0.8790387062246943,0.12329406157382057
2025-01-08 12:00:00,baseline,B,5199.106252518495,0.8148665705570227,0.13933589910751226
2025-01-08 13:00:00,baseline,B,5680.173752207293,0.713992244090087,0.19854911695675953
2025-01-08 14:00:00,baseline,B,4605.519238756607,0.8943278944158786,0.10002982902898189
2025-01-08 15:00:00,baseline,B,5970.127298106423,0.819516515768284,0.1554902034387282
2025-01-08 16:00:00,baseline,B,4974.695703978106,0.7884866354310214,0.09441301654370657
2025-01-08 17:00:00,baseline,B,7320.852438935939,0.8423831033327792,0.10115373856017378
2025-01-08 18:00:00,baseline,B,3681.623886419437,0.911355074349387,0.107477839567374
2025-01-08 19:00:00,baseline,B,5301.427741244139,0.7461215721634435,0.14237429185240738
2025-01-08 20:00:00,baseline,B,3061.065435178451,0.7040749483241345,0.11741346142318489
2025-01-08 21:00:00,baseline,B,4701.411025028727,0.9340774528574411,0.06702823900755406
2025-01-08 22:00:00,baseline,B,6286.441660231823,0.8606475963825166,0.15023467437830418
2025-01-08 23:00:00,baseline,B,5452.956092835176,0.8183279892652138,0.12605347752844745
2025-01-09 00:00:00,baseline,B,7918.1622795786125,0.7954004573639368,0.15544900759826036
2025-01-09 01:00:00,baseline,B,6577.217671873204,0.828102201394694,0.060186351874535166
2025-01-09 02:00:00,baseline,B,4712.086103522636,0.7189974139829156,0.0546935061332291
2025-01-09 03:00:00,baseline,B,6230.470933685154,0.8978017807280055,0.07179941186417937
2025-01-09 04:00:00,baseline,B,4939.973980035322,0.724401307210163,0.16911968610507003
2025-01-09 05:00:00,baseline,B,7768.727405281307,0.8507338985300656,0.18286231227515437
2025-01-09 06:00:00,baseline,B,7132.7795800095955,0.737715769589808,0.19187468700409077
2025-01-09 07:00:00,baseline,B,6050.999381127821,0.7944114024609696,0.0768073241079802
2025-01-01 00:00:00,baseline,C,4545.982872803388,0.8997395534419459,0.06599443436080166
2025-01-01 01:00:00,baseline,C,3781.2973834144937,0.7626634420486197,0.06267874127555238
2025-01-01 02:00:00,baseline,C,5007.170953173425,0.9484482672247256,0.060771993300773305
2025-01-01 03:00:00,baseline,C,5395.227165206891,0.9011630239801948,0.057490116877280666
2025-01-01 04:00:00,baseline,C,7418.4665876764075,0.9083163296256398,0.1811296817345764
2025-01-01 05:00:00,baseline,C,7173.081297647354,0.7977519618325002,0.17043460423934323
2025-01-01 06:00:00,baseline,C,6748.553367552886,0.7328301810204443,0.05509524822649485
2025-01-01 07:00:00,baseline,C,3103.76036943447,0.721390836668842,0.060421018154989486
2025-01-01 08:00:00,baseline,C,4433.695148669293,0.8632310472625814,0.10227969146844218
2025-01-01 09:00:00,baseline,C,3816.441942035365,0.8718630452349694,0.18526554111055143
2025-01-01 10:00:00,baseline,C,3140.792648691838,0.8062970264853218,0.11695286169274736
2025-01-01 11:00:00,baseline,C,7102.261313573395,0.8240563008847688,0.06675480200764203
2025-01-01 12:00:00,baseline,C,3005.5418238540087,0.8760491378322114,0.15101201457180408
2025-01-01 13:00:00,baseline,C,3640.7292092727657,0.9363796523097482,0.08229195720469923
2025-01-01 14:00:00,baseline,C,4597.55978322269,0.8597702347029503,0.1258912491693674
2025-01-01 15:00:00,baseline,C,6113.549973307564,0.8833488253665759,0.16709903839914264
2025-01-01 16:00:00,baseline,C,5237.730077258533,0.7005836492582176,0.1820447400477
2025-01-01 17:00:00,baseline,C,6424.662808859859,0.900149119188243,0.06663849720398371
2025-01-01 18:00:00,baseline,C,7857.017306444908,0.8260232968565852,0.16519274035164883
2025-01-01 19:00:00,baseline,C,7218.18037266785,0.8591526279478299,0.1729682588097987
2025-01-01 20:00:00,baseline,C,3908.079967966207,0.9471495944079941,0.16776953953550527
2025-01-01 21:00:00,baseline,C,6723.341719852844,0.8200566733517053,0.10074009324331726
2025-01-01 22:00:00,baseline,C,6616.463458060682,0.9367668274497467,0.17585151626952422
2025-01-01 23:00:00,baseline,C,5323.723746975882,0.8259117079156728,0.1924826328886557
2025-01-02 00:00:00,baseline,C,4749.935064247187,0.9385083426510665,0.11866947838555415
2025-01-02 01:00:00,baseline,C,5516.144496455396,0.9305471409599558,0.19502443630132704
2025-01-02 02:00:00,baseline,C,7971.813531014995,0.8214299507191513,0.14496893155334567
2025-01-02 03:00:00,baseline,C,6496.519199698326,0.8486677568564576,0.11216523924650526
2025-01-02 04:00:00,baseline,C,7245.692087460317,0.9220633676627661,0.12421260012137912
2025-01-02 05:00:00,baseline,C,3369.2957342321324,0.7043850083986757,0.17506414610623838
2025-01-02 06:00:00,baseline,C,6463.9596411578,0.9201215234032875,0.1506949179804718
2025-01-02 07:00:00,baseline,C,5797.250398589249,0.772037874913023,0.17391633458217975
2025-01-02 08:00:00,baseline,C,3070.7945071548597,0.8994665442415418,0.10901972720515099
2025-01-02 09:00:00,baseline,C,3156.8516740934197,0.9485121001988468,0.1449800333293569
2025-01-02 10:00:00,baseline,C,3502.319096341045,0.919225416529959,0.1372657041018592
2025-01-02 11:00:00,baseline,C,6485.89323219687,0.7766649099878856,0.17223205079139786
2025-01-02 12:00:00,baseline,C,3656.0523049554286,0.7810116344765945,0.1739893528504718
2025-01-02 13:00:00,baseline,C,3610.666492955509,0.7626629530887348,0.15062930015066225
2025-01-02 14:00:00,baseline,C,5704.1533441817155,0.8723591756808353,0.18477681276474528
2025-01-02 15:00:00,baseline,C,7719.149903347485,0.9448829033611134,0.14300502315285832
2025-01-02 16:00:00,baseline,C,5930.086941365538,0.9066689216470838,0.19403057745943542
2025-01-02 17:00:00,baseline,C,6693.760702863676,0.9235876668091295,0.11696586069800069
2025-01-02 18:00:00,baseline,C,5859.352069780181,0.7790053011083281,0.07614064618972244
2025-01-02 19:00:00,baseline,C,4521.496241947736,0.8355654511025649,0.06946495970205248
2025-01-02 20:00:00,baseline,C,6602.60478241748,0.8671466608461211,0.07483394076011117
2025-01-02 21:00:00,baseline,C,5724.343361686801,0.8063665157687376,0.053642066307282646
2025-01-02 22:00:00,baseline,C,4391.4743097379815,0.8204019297158265,0.14729573365120896
2025-01-02 23:00:00,baseline,C,3310.4539528587507,0.8762755685349592,0.1172349380050368
2025-01-03 00:00:00,baseline,C,4934.088057539958,0.9271556360879457,0.16952696848803023
2025-01-03 01:00:00,baseline,C,7296.719488513261,0.8782277384866529,0.15895893179594434
2025-01-03 02:00:00,baseline,C,7214.254134511559,0.8054646549839485,0.17749839315448152
2025-01-03 03:00:00,baseline,C,7845.274675372589,0.9325652242630177,0.07703857971748856
2025-01-03 04:00:00,baseline,C,3881.7151744978646,0.7696385464585795,0.12499502864782035
2025-01-03 05:00:00,baseline,C,7884.073895120036,0.8419107474101868,0.08023964022692295
2025-01-03 06:00:00,baseline,C,6096.967248137489,0.9350211361304323,0.07778811340307602
2025-01-03 07:00:00,baseline,C,6509.104242459845,0.7763971875688362,0.1659977353492133
2025-01-03 08:00:00,baseline,C,4351.159482851873,0.9128141130565623,0.1913453661026993
2025-01-03 09:00:00,baseline,C,7924.0927451711905,0.7629899646685813,0.1072300953671368
2025-01-03 10:00:00,baseline,C,7850.082475592781,0.7039932850969556,0.05981107090778408
2025-01-03 11:00:00,baseline,C,5888.470709935084,0.8368998843221551,0.1484428184427226
2025-01-03 12:00:00,baseline,C,7595.008540743896,0.9445149230253557,0.05039434994542161
2025-01-03 13:00:00,baseline,C,7560.971523967156,0.7485538372162637,0.16197521945179477
2025-01-03 14:00:00,baseline,C,7835.441435342145,0.7908341920807962,0.15018512328575043
2025-01-03 15:00:00,baseline,C,6944.3437062252,0.7940835932009416,0.06980804717243039
2025-01-03 16:00:00,baseline,C,7094.913963441693,0.7390139599136312,0.11046964384536355
2025-01-03 17:00:00,baseline,C,7809.312329906708,0.9133594727552998,0.13801403039968255
2025-01-03 18:00:00,baseline,C,3834.016593709758,0.8322753978232154,0.06899113188168936
2025-01-03 19:00:00,baseline,C,6506.017021429284,0.835485084231802,0.08128552373155179
2025-01-03 20:00:00,baseline,C,4324.99705130833,0.9432655874915153,0.09672371090326928
2025-01-03 21:00:00,baseline,C,7482.097466275774,0.8431607756626774,0.1053932166999196
2025-01-03 22:00:00,baseline,C,5160.753555759869,0.7774169678605541,0.157784530971049
2025-01-03 23:00:00,baseline,C,4280.272370471808,0.8048575658853334,0.1469067509585016
2025-01-04 00:00:00,baseline,C,4569.018614419827,0.8951648671008856,0.1623182865971181
2025-01-04 01:00:00,baseline,C,7102.143211926165,0.887891705914545,0.13524261751023237
2025-01-04 02:00:00,baseline,C,5574.505270528125,0.7749966385868896,0.18094596108452715
2025-01-04 03:00:00,baseline,C,7883.695598632228,0.8680122465989347,0.16665517970206076
2025-01-04 04:00:00,baseline,C,7114.867565065035,0.8515527945973875,0.16714161871205557
2025-01-04 05:00:00,baseline,C,6627.944318626215,0.8723488086437583,0.07246987227228094
2025-01-04 06:00:00,baseline,C,4923.694156646632,0.8354594587909259,0.06904008082602876
2025-01-04 07:00:00,baseline,C,6261.606272359057,0.9270315772727389,0.10894943617346077
2025-01-04 08:00:00,baseline,C,3077.9676876730973,0.9494388379098039,0.15224009631181504
2025-01-04 09:00:00,baseline,C,7576.976681918917,0.8400666025874897,0.08712912662773865
2025-01-04 10:00:00,baseline,C,5609.512644392677,0.8098954137728205,0.17317003266964753
2025-01-04 11:00:00,baseline,C,5458.357263245027,0.7159807575880675,0.1155817068476206
2025-01-04 12:00:00,baseline,C,5092.515992658651,0.8874089199844484,0.06254250258597056
2025-01-04 13:00:00,baseline,C,3719.4927981040664,0.8914018695132018,0.12511639151319476
2025-01-04 14:00:00,baseline,C,4925.324462198405,0.8595337632676336,0.15177389816044798
2025-01-04 15:00:00,baseline,C,3662.6040569974316,0.8164741025462592,0.14227742681427547
2025-01-04 16:00:00,baseline,C,3282.455391265738,0.7511956231489516,0.18660563995067708
2025-01-04 17:00:00,baseline,C,3172.3466302284933,0.761585661830513,0.17510123416541795
2025-01-04 18:00:00,baseline,C,5543.132341139029,0.7652799428716691,0.07517743118596111
2025-01-04 19:00:00,baseline,C,6758.188945500193,0.7731772635252978,0.0702233825838757
2025-01-04 20:00:00,baseline,C,5322.797924262728,0.8827126260125088,0.1251557988062797
2025-01-04 21:00:00,baseline,C,7934.2585943396725,0.8293413880959948,0.059553031321473965
2025-01-04 22:00:00,baseline,C,5805.489684214777,0.7060843982274758,0.07626706071596974
2025-01-04 23:00:00,baseline,C,7879.686247334115,0.888678193453663,0.07044053131253347
2025-01-05 00:00:00,baseline,C,3877.502569445912,0.9249530095323648,0.06210370344561287
2025-01-05 01:00:00,baseline,C,7918.342324637985,0.9252573620218427,0.0733638263953035
2025-01-05 02:00:00,baseline,C,3558.776981287238,0.8845681299727625,0.09756587992242002
2025-01-05 03:00:00,baseline,C,7337.948389919915,0.808033636972039,0.12967299172647218
2025-01-05 04:00:00,baseline,C,4363.135037840824,0.8655493789926395,0.06642254462336382
2025-01-05 05:00:00,baseline,C,3209.908724830577,0.8092420341392609,0.11833345193896547
2025-01-05 06:00:00,baseline,C,4770.984379068386,0.8041257595515572,0.18397237643494424
2025-01-05 07:00:00,baseline,C,3318.4177368570527,0.759167616308216,0.08734105705451009
2025-01-05 08:00:00,baseline,C,7329.384419899616,0.7933295069152623,0.1621199214810948
2025-01-05 09:00:00,baseline,C,6893.146041198752,0.7137828794900268,0.19675906778285235
2025-01-05 10:00:00,baseline,C,3282.537508384882,0.702846506318506,0.10805520984431911
2025-01-05 11:00:00,baseline,C,4868.895089617797,0.9401337783954515,0.10691871435380274
2025-01-05 12:00:00,baseline,C,4405.107138927099,0.702765061435749,0.1320797795728005
2025-01-05 13:00:00,baseline,C,7713.560784737908,0.7890518932053444,0.06514316153166441
2025-01-05 14:00:00,baseline,C,6489.033866110658,0.931896340270485,0.08720743170934303
2025-01-05 15:00:00,baseline,C,3487.3452990282735,0.7694797446215038,0.17512298675161764
2025-01-05 16:00:00,baseline,C,5869.73503715804,0.9201274433066802,0.12241550575687794
2025-01-05 17:00:00,baseline,C,5460.275711977658,0.9179513812513431,0.19892807667486667
2025-01-05 18:00:00,baseline,C,5590.77250091106,0.8677740175656492,0.16395310138392977
2025-01-05 19:00:00,baseline,C,6556.824145670516,0.7967167182461065,0.16489471458268246
2025-01-05 20:00:00,baseline,C,3279.4662558387186,0.7616486786025979,0.06255286235324552
2025-01-05 21:00:00,baseline,C,3158.535761298893,0.8490396494919668,0.1948725276704048
2025-01-05 22:00:00,baseline,C,7474.41156736237,0.7642355752590958,0.18722532845530226
2025-01-05 23:00:00,baseline,C,5599.885900771791,0.7784149111197916,0.052922301878725014
2025-01-06 00:00:00,baseline,C,6183.868572201015,0.8617120261799267,0.10718585492146052
2025-01-06 01:00:00,baseline,C,5528.469670803042,0.7251511894042304,0.17688262940018817
2025-01-06 02:00:00,baseline,C,6413.347661653928,0.8043216390665451,0.14456702433755844
2025-01-06 03:00:00,baseline,C,7359.01523608362,0.7864663569412915,0.07639760030008096
2025-01-06 04:00:00,baseline,C,7751.896084566659,0.7633378918035549,0.18702898980046007
2025-01-06 05:00:00,baseline,C,5343.907947251778,0.8708474971723337,0.06684991496022692
2025-01-06 06:00:00,baseline,C,7557.180465543514,0.9454126067830622,0.0948505754106221
2025-01-06 07:00:00,baseline,C,3442.329047836347,0.8145000009542036,0.1258134993352581
2025-01-06 08:00:00,baseline,C,6680.533800554404,0.8285984154307938,0.10192090833737763
2025-01-06 09:00:00,baseline,C,5021.193812671488,0.7347649095679663,0.16097428578763492
2025-01-06 10:00:00,baseline,C,7852.352534499361,0.752954774506641,0.12845618752246385
2025-01-06 11:00:00,baseline,C,7253.303487700604,0.7484960808406899,0.19758734748124573
2025-01-06 12:00:00,baseline,C,7873.093627033748,0.7412231760271901,0.11928442974699376
2025-01-06 13:00:00,baseline,C,5947.013384889118,0.9183659443248571,0.15017360511607145
2025-01-06 14:00:00,baseline,C,3762.8478079372208,0.814687194750261,0.05882723405093581
2025-01-06 15:00:00,baseline,C,4514.522990392896,0.7342752071424383,0.10552275537763105
2025-01-06 16:00:00,baseline,C,4664.414309080878,0.9265324055794747,0.14047125081098594
2025-01-06 17:00:00,baseline,C,4925.265218837221,0.817772297398202,0.14078236843951863
2025-01-06 18:00:00,baseline,C,5048.797677343481,0.7880120936013362,0.054264445677847085
2025-01-06 19:00:00,baseline,C,7293.858272232889,0.8831468769596004,0.08161132829031628
2025-01-06 20:00:00,baseline,C,7109.653138056281,0.7005035767861294,0.11363026369058317
2025-01-06 21:00:00,baseline,C,7988.75222529744,0.8849326981941511,0.16773447961232263
2025-01-06 22:00:00,baseline,C,7246.533269109365,0.9300528399963902,0.13827484950499605
2025-01-06 23:00:00,baseline,C,6438.536396854058,0.7676319823344193,0.16411168292961467
2025-01-07 00:00:00,baseline,C,4664.86636978636,0.9001283096404727,0.11716714914720477
2025-01-07 01:00:00,baseline,C,3228.3089793530453,0.785634899136301,0.12393451835739625
2025-01-07 02:00:00,baseline,C,3164.148060034471,0.8528588821651985,0.14279429046964195
2025-01-07 03:00:00,baseline,C,6002.020289836897,0.8132654636783232,0.16020599043283584
2025-01-07 04:00:00,baseline,C,7929.923559822107,0.9114743730018828,0.16954568592418207
2025-01-07 05:00:00,baseline,C,6752.057759825395,0.8822825426745545,0.14010699776377294
2025-01-07 06:00:00,baseline,C,7556.835668399464,0.9305957249886434,0.05256764270477601
2025-01-07 07:00:00,baseline,C,6611.647339035591,0.7724698526406877,0.10073921700779945
2025-01-07 08:00:00,baseline,C,6559.229547354138,0.8042580596203417,0.08046855495226862
2025-01-07 09:00:00,baseline,C,7833.314771407306,0.7208293633886027,0.15993644681769464
2025-01-07 10:00:00,baseline,C,5394.890021913058,0.7063107742497188,0.1960575775425294
2025-01-07 11:00:00,baseline,C,7232.3014014002565,0.8929158289396076,0.12402201471339376
2025-01-07 12:00:00,baseline,C,6994.530138573004,0.875235930702591,0.05940119769938942
2025-01-07 13:00:00,baseline,C,3066.624194068367,0.8391833178847221,0.1554646854849161
2025-01-07 14:00:00,baseline,C,5096.689097782721,0.7745970314438961,0.16361925151555612
2025-01-07 15:00:00,baseline,C,7115.621429728975,0.8123561391591679,0.053506495002574386
2025-01-07 16:00:00,baseline,C,5428.079539827818,0.9146839850517796,0.16432226210424417
2025-01-07 17:00:00,baseline,C,6418.728401261289,0.8995960383274054,0.16702731582301367
2025-01-07 18:00:00,baseline,C,4211.595662465226,0.8904889104282533,0.10493865941002507
2025-01-07 19:00:00,baseline,C,7024.105233480623,0.9087209434988553,0.194582028665714
2025-01-07 20:00:00,baseline,C,5840.048219826907,0.849131068089108,0.07729002438816265
2025-01-07 21:00:00,baseline,C,5756.612198251347,0.828420397518752,0.0676280298259974
2025-01-07 22:00:00,baseline,C,7016.141224572767,0.8162577551982743,0.16543317082933057
2025-01-07 23:00:00,baseline,C,5300.750716186899,0.8600021048523188,0.18332778254371257
2025-01-08 00:00:00,baseline,C,5278.475563921863,0.7174714986545092,0.10275850165392375
2025-01-08 01:00:00,baseline,C,6974.416459019476,0.9313895021186547,0.13435449794828608
2025-01-08 02:00:00,baseline,C,3355.9218732500153,0.9144158140729186,0.07200693345912176
2025-01-08 03:00:00,baseline,C,5630.291647489084,0.8637839474116811,0.19823530039732767
2025-01-08 04:00:00,baseline,C,3715.106122892946,0.8194969795339173,0.11504235595411783
2025-01-08 05:00:00,baseline,C,5784.199673261534,0.7534720542045152,0.1411173962481182
2025-01-08 06:00:00,baseline,C,7300.537320940698,0.7168816186791713,0.08925606291520813
2025-01-08 07:00:00,baseline,C,3141.908756661721,0.8890252304946407,0.07410612533659547
2025-01-08 08:00:00,baseline,C,6579.876417154582,0.7033738326854044,0.12970629891117716
2025-01-08 09:00:00,baseline,C,5318.815471259989,0.7421262196859121,0.1045632339902811
2025-01-08 10:00:00,baseline,C,7389.6100886315635,0.732630055363705,0.14601184261165528
2025-01-08 11:00:00,baseline,C,5604.514174102761,0.813442128283345,0.19206433619346214
2025-01-08 12:00:00,baseline,C,5429.542773736665,0.7176669349772453,0.12293212700904173
2025-01-08 13:00:00,baseline,C,3822.3085221955457,0.8134555909538389,0.11625627063019016
2025-01-08 14:00:00,baseline,C,6097.308081694033,0.9030892076820319,0.08140974475524504
2025-01-08 15:00:00,baseline,C,3371.7911422049115,0.7036051868119273,0.08010275991625934
2025-01-08 16:00:00,baseline,C,3377.4308874831977,0.7265059194322255,0.053886919122945916
2025-01-08 17:00:00,baseline,C,3192.4885814033196,0.9323560104363131,0.16598599507259792
2025-01-08 18:00:00,baseline,C,3822.726858578232,0.8352439225572739,0.15600488173443824
2025-01-08 19:00:00,baseline,C,3356.2744996891083,0.9405699506486533,0.11027794992422739
2025-01-08 20:00:00,baseline,C,7474.008684738545,0.8316269785911321,0.1631089804954296
2025-01-08 21:00:00,baseline,C,4099.145143504763,0.8759344894554499,0.19608382262314256
2025-01-08 22:00:00,baseline,C,3370.6734769873874,0.7758608895502064,0.195625108467822
2025-01-08 23:00:00,baseline,C,4591.366968622457,0.8568956815993845,0.08409809345717023
2025-01-09 00:00:00,baseline,C,7040.708629569078,0.7723502865742019,0.16006478274430114
2025-01-09 01:00:00,baseline,C,5181.759837926884,0.8582006406368106,0.0726660142443841
2025-01-09 02:00:00,baseline,C,6940.247902825421,0.7896216924964317,0.08253463921243703
2025-01-09 03:00:00,baseline,C,6101.49160895941,0.8707042587894002,0.19511872227117166
2025-01-09 04:00:00,baseline,C,3537.195712378025,0.9070542729884645,0.1994418022946458
2025-01-09 05:00:00,baseline,C,6758.384315263165,0.7620587742773224,0.14928318861697562
2025-01-09 06:00:00,baseline,C,5831.390931867381,0.8640651494718627,0.07925988090996683
2025-01-09 07:00:00,baseline,C,6850.398832883003,0.8580636915929944,0.12665278910218106
2025-01-01 00:00:00,high_flow,A,3522.1269756549013,0.8415737414833817,0.09050492072307628
2025-01-01 01:00:00,high_flow,A,7104.079072943762,0.8731848922940386,0.08331404705990557
2025-01-01 02:00:00,high_flow,A,5159.252430775767,0.9117254148874245,0.06531935561531677
2025-01-01 03:00:00,high_flow,A,7437.899020598608,0.9008576414310988,0.07941856966343039
2025-01-01 04:00:00,high_flow,A,5295.365293651195,0.9490926110275131,0.12118859728107263
2025-01-01 05:00:00,high_flow,A,5479.0606673904,0.7726947967145651,0.12272537006984972
2025-01-01 06:00:00,high_flow,A,4890.828414673662,0.7783646059475018,0.08313826514982678
2025-01-01 07:00:00,high_flow,A,3532.5095180600883,0.7280515742728605,0.15967827050197958
2025-01-01 08:00:00,high_flow,A,3590.5624021538947,0.8293362003861317,0.14665037624070204
2025-01-01 09:00:00,high_flow,A,4257.5749019051855,0.7317504889427111,0.1788661219317379
2025-01-01 10:00:00,high_flow,A,7018.3039926699785,0.73235012919594,0.11756498945832716
2025-01-01 11:00:00,high_flow,A,3286.762441512211,0.825692972662967,0.07753322528125228
2025-01-01 12:00:00,high_flow,A,6066.956027612262,0.7358433152768403,0.16629703150189057
2025-01-01 13:00:00,high_flow,A,4185.191237084778,0.7699184186774645,0.06639899262014425
2025-01-01 14:00:00,high_flow,A,6205.126767855733,0.8710875071039892,0.051049638947735065
2025-01-01 15:00:00,high_flow,A,7377.43170439685,0.8532421604651553,0.0809940413989991
2025-01-01 16:00:00,high_flow,A,5715.56073130247,0.7737254853016472,0.19765529589036845
2025-01-01 17:00:00,high_flow,A,4921.155943359493,0.8920622888295557,0.17798822063263253
2025-01-01 18:00:00,high_flow,A,6987.744670964317,0.9473669831376771,0.1246748996569637
